ndvi,ndwi,nbr,blue,green,red,nir,swir1,swir2,temp,soil_moisture,wind_u,wind_v,elev,slope,aspect,landcover,month,NAME_1,NAME_2,veg_stress,fire_weather_idx,wind_speed,drought_proxy,terrain_roughness,hot_dry_stress,ndvi_anomaly,moisture_anomaly,temp_anomaly,month_sin,month_cos,cluster_id
0.2795017961538461,-0.28668493,0.15677541484615384,1627.576923076923,1865.1538461538462,1905.6538461538462,3369.269230769231,3218.1923076923076,2509.3846153846152,23.690522,0.1669519746153846,-0.5674204661538462,-0.11662832230769232,61.76923076923077,0.6923076923076923,194.15384615384616,40.0,1,Phitsanulok,Muang Phitsanulok,-0.02293401216415639,19.735342572430792,0.5792824449045173,0.6002096060072005,2.865783459809472,-0.5433187197232145,-0.06311294230630199,-0.04386424811120104,0.8914411733544512,0.49999999999999994,0.8660254037844387,1
0.32825449,-0.32672245499999997,0.20140744071,1573.75,1814.75,1816.95,3594.375,3206.45,2443.275,26.76845495,0.183524509,-0.790151963,0.515942287,51.45,0.35,173.75,40.0,2,Phitsanulok,Muang Phitsanulok,-0.0570408737091396,21.85578739861263,0.943682450905782,0.5484637451042955,1.3859511171948071,-1.5268960581917428,-0.0043258333301870455,-0.03746083468281319,0.9280627055045976,0.8660254037844386,0.5000000000000001,1
0.2743135811111111,-0.2952279755555555,0.076573736,1794.611111111111,2055.8333333333335,2159.3333333333335,3807.3888888888887,4019.777777777778,3359.6111111111113,29.286923222222224,0.19389460555555557,-0.7358517033333334,1.1128526,71.0,2.111111111111111,215.0,10.0,3,Phitsanulok,Muang Phitsanulok,0.02713483664098388,23.608346796113604,1.334135914599906,0.5849797369414041,9.028517362367229,0.7946958773520373,-0.04391887531636157,-0.032449039084453124,1.1160737685715496,1.0,6.123233995736766e-17,1
0.3187814723529412,-0.3244352582352941,0.19150986429411765,1635.1176470588234,1899.764705882353,1927.735294117647,3737.823529411765,3410.5,2555.4411764705883,32.03782976470588,0.1917195,-0.3367666064705882,1.4374265470588234,127.05882352941177,2.235294117647059,162.94117647058823,40.0,4,Phitsanulok,Muang Phitsanulok,-0.045790251101422944,25.895553061131352,1.4763491543070588,0.5506156521358285,10.846741720751565,-1.4670202696705243,0.0205930487905433,-0.0331719081832679,0.9811230787862826,0.8660254037844387,-0.4999999999999998,1
0.2778648609090909,-0.3046258813636364,0.10997759690909091,1745.4545454545455,2052.1136363636365,2193.409090909091,3864.409090909091,4043.1136363636365,3183.409090909091,29.944705136363634,0.30947343272727273,-0.2974506532068182,1.1090812354545454,57.90909090909091,0.3181818181818182,163.04545454545453,40.0,5,Phitsanulok,Muang Phitsanulok,0.02259930848072069,20.677614445807183,1.1482761331363391,0.4986534987034589,1.296907634767151,0.6767296287409031,-0.02221138518457244,-0.03949912192399474,0.8239807858288302,0.49999999999999994,-0.8660254037844387,1
0.36987229470588234,-0.36102351411764705,0.21163759088235296,1688.235294117647,2041.235294117647,2009.4705882352941,4363.676470588235,3774.0588235294117,2864.9411764705883,28.087055647058822,0.3890912782352941,-0.2819335031176471,1.1408926094117646,69.88235294117646,1.1176470588235294,198.58823529411765,40.0,6,Phitsanulok,Muang Phitsanulok,-0.07245475868606505,17.15862726347887,1.1752116602512814,0.38495051098975674,4.762318149147191,-2.0350408391097274,0.01927931557764201,-0.03473743471343749,1.0052163585642333,1.2246467991473532e-16,-1.0,1
0.309216569,-0.3150857494117647,0.17221549276470588,1665.3529411764705,1968.0882352941176,1997.7941176470588,3906.676470588235,3479.294117647059,2711.6470588235293,27.556143117647057,0.4073314117647059,-0.1519965074117647,1.1437937911764706,62.64705882352941,0.7647058823529411,158.52941176470588,40.0,7,Phitsanulok,Muang Phitsanulok,-0.057864074569165744,16.331660438745597,1.1538488527529152,0.40940564082710273,3.1760935587972194,-1.5945107201981328,-0.09570059716975676,-0.03235910282522564,0.9405720076115998,-0.4999999999999997,-0.8660254037844388,1
0.33503571363636364,-0.31277615545454546,0.22024811927272728,1595.409090909091,1887.6818181818182,1806.7272727272727,3629.4545454545455,3079.090909090909,2344.318181818182,27.746479545454545,0.3958484963636364,-0.00973342963636364,0.9086489590909091,61.90909090909091,0.2727272727272727,173.8181818181818,40.0,8,Phitsanulok,Muang Phitsanulok,-0.08203919016583422,16.76307733800197,0.9087010897481519,0.4017391734710724,1.1295520044052634,-2.276298711861975,-0.080030411485429,-0.033047050630955144,1.0152738177345775,-0.8660254037844385,-0.5000000000000004,1
0.3551337159375,-0.32430350125,0.2671106481875,1520.28125,1738.59375,1617.34375,3645.3125,2723.8125,2049.59375,27.3643625625,0.413512968125,-0.2851438727375,0.81707865,56.1875,0.875,155.5,40.0,9,Phitsanulok,Muang Phitsanulok,-0.14468235430382,16.04884377843199,0.86540426879324,0.37820571289607624,3.540543425156273,-3.959140399565813,-0.05271133466896577,-0.033918675772269535,1.149346404424783,-1.0,-1.8369701987210297e-16,1
0.323871535775,-0.2989506155625,0.20602105025,1729.8125,2012.375,1916.125,3769.4375,3253.4375,2571.625,27.232180562499998,0.379154376875,-0.253177575625,-0.0018845865000000003,86.5625,0.5625,161.875,40.0,10,Phitsanulok,Muang Phitsanulok,-0.07347418257145767,16.906980110377827,0.25318458970804003,0.4197713976843194,2.5156984635546897,-2.000862206468026,-0.07991661626088681,-0.029760268810096246,0.9554295706256362,-0.8660254037844386,0.5000000000000001,1
0.28296071096774195,-0.2883626979354839,0.18502000596774193,1570.758064516129,1812.774193548387,1837.741935483871,3336.532258064516,3058.467741935484,2293.9193548387098,26.26867606451613,0.26236383774193545,-0.3316513719354839,-0.4383478306451613,54.16129032258065,0.3870967741935484,169.80645161290323,40.0,11,Phitsanulok,Muang Phitsanulok,-0.04348155059977336,19.376725399829954,0.5496739516640821,0.5289141093500059,1.5523592690367325,-1.1422027674883133,-0.07152472303738139,-0.0672068159728832,1.6206199009602074,-0.5000000000000004,0.8660254037844384,1
0.2923138405555556,-0.2929456111111111,0.19620276646666668,1546.4166666666667,1793.2222222222222,1801.388888888889,3303.4444444444443,2961.527777777778,2221.1111111111113,24.664657055555555,0.19486880666666667,-0.4642555833333334,-0.4408594111111111,65.66666666666667,1.1666666666666667,176.22222222222223,40.0,12,Phitsanulok,Muang Phitsanulok,-0.05457592699282723,19.858284768296866,0.6402267309488173,0.5697802020589892,4.899655924193249,-1.3460965227671209,-0.052503526484942,-0.04458180141026161,0.8483405039602729,-2.4492935982947064e-16,1.0,1
0.410121692,-0.4016975395555556,0.24865788237777775,1413.611111111111,1634.1666666666667,1609.5777777777778,3845.866666666667,3297.5555555555557,2338.488888888889,21.096580533333334,0.2657091297777778,-0.8813264355555556,-0.13638192423111112,538.4666666666667,5.555555555555555,202.2,10.0,1,Phitsanulok,Nakhon Thai,-0.07675748317502944,15.491026478534526,0.8918163013009134,0.43314225610653206,34.9476722065857,-1.619320425337987,0.06750695353985187,0.054892907051192125,-1.702500293312216,0.49999999999999994,0.8660254037844387,0
0.3783664679487179,-0.37830645346153846,0.21363174466923077,1480.3589743589744,1698.0384615384614,1706.6410256410256,3790.3141025641025,3461.0448717948716,2483.326923076923,23.78187051282051,0.27877215935897437,-0.5427796924358974,0.14112496783333334,535.5,5.910256410256411,173.35897435897436,10.0,2,Phitsanulok,Nakhon Thai,-0.0454079341387082,17.152147116366017,0.5608262218074033,0.44833940999139993,37.14635493736689,-1.0798856099414404,0.045786144618530866,0.057786815676161174,-2.0585217316748903,0.8660254037844386,0.5000000000000001,0
0.34883225638297877,-0.3502327124822695,0.19277833108865247,1613.9787234042553,1813.549645390071,1825.3014184397164,3796.8971631205673,3584.177304964539,2586.241134751773,25.650308865248228,0.27209115170212766,-0.11242565454921985,0.39229909014184394,573.5744680851063,7.74468085106383,182.08510638297872,10.0,3,Phitsanulok,Nakhon Thai,-0.028819633109919727,18.671086784587544,0.4080908035314434,0.47399076230499015,49.20683435998646,-0.7392324906525753,0.030599799955506102,0.04574750706211897,-2.520540588402447,1.0,6.123233995736766e-17,0
0.36547206400000004,-0.3596485858333333,0.20439774205983333,1626.9791666666667,1860.5041666666666,1843.8375,3980.641666666667,3692.0041666666666,2659.375,28.524183999999998,0.29070808258333336,0.4145295956166667,0.7637282295,523.525,6.983333333333333,194.51666666666668,10.0,4,Phitsanulok,Nakhon Thai,-0.03761903080530754,20.231973162105803,0.8689738742777724,0.45006553637987995,43.733076753146975,-1.0730521565922604,0.06728364043760215,0.06581667440006547,-2.532522685919602,0.8660254037844387,-0.4999999999999998,1
0.3990722891836735,-0.38028598183673473,0.23068075061224488,1712.5510204081634,1961.908163265306,1888.4489795918366,4400.306122448979,3869.3061224489797,2781.265306122449,27.076060040816326,0.41693133510204083,0.2945383486938775,0.4769635571428571,416.57142857142856,3.979591836734694,170.81632653061226,10.0,5,Phitsanulok,Nakhon Thai,-0.06421099130293512,15.787202178695757,0.5605774466509366,0.35038211804586233,24.01467030879402,-1.738580655798606,0.09899604309001014,0.06795878045077336,-2.0446643097184776,0.49999999999999994,-0.8660254037844387,0
0.42120063553571424,-0.40165632410714286,0.2623748913232143,1659.419642857143,1946.642857142857,1871.5357142857142,4586.455357142857,3784.2946428571427,2708.8571428571427,25.373705517857143,0.46561801767857147,0.7913246178571428,0.7231238125,501.32142857142856,5.25,163.78571428571428,10.0,6,Phitsanulok,Nakhon Thai,-0.09582901343247441,13.55925105347267,1.0719620791013498,0.309299951748808,32.65101110643096,-2.431537166902382,0.0706076564074739,0.04178930472983988,-1.7081337706374455,1.2246467991473532e-16,-1.0,0
0.5027567460465115,-0.44598480372093025,0.3629306446511628,1684.046511627907,1957.0581395348838,1690.5697674418604,5170.802325581395,3569.732558139535,2397.046511627907,24.751758,0.4762791639534884,0.8951940702325581,0.6720700458139535,454.93023255813955,5.116279069767442,184.1860465116279,10.0,7,Phitsanulok,Nakhon Thai,-0.1831775501795254,12.96301139338093,1.1193974137275393,0.2604166526790088,31.323598971796077,-4.533966393076469,0.09783957987675479,0.03658864936355688,-1.8638131100354585,-0.4999999999999997,-0.8660254037844388,0
0.5043046133333333,-0.44861399944444447,0.37477282833333336,1549.361111111111,1836.888888888889,1589.8472222222222,4848.944444444444,3275.3888888888887,2189.027777777778,24.64424552777778,0.4680166938888889,0.8720414333333334,0.5777150577777778,491.3888888888889,4.611111111111111,158.33333333333334,10.0,8,Phitsanulok,Nakhon Thai,-0.19368426808704772,13.110327212481188,1.0460453859337249,0.2637016706229589,28.585517377439185,-4.773202657605139,0.08923848821154068,0.039121146894297354,-2.0869601999421867,-0.8660254037844385,-0.5000000000000004,0
